date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:18:18	80986/80986	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-13c5a%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/mixitup.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/mixitupef10.js	(from http://blasusfoods.local/)
02:18:19	21567/21567	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-543f%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.prettyPhoto.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.prettyPhotoef10.js	(from http://blasusfoods.local/)
02:18:19	3930/3930	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-f5a%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.fitvids.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.fitvidsef10.js	(from http://blasusfoods.local/)
02:18:19	22342/22342	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-5746%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.flexslider-min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.flexslider-minef10.js	(from http://blasusfoods.local/)
02:18:19	158005/158005	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226335a9d7-26935%22	http://blasusfoods.local/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.17	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-includes/js/mediaelement/mediaelement-and-player.min1f61.js	(from http://blasusfoods.local/)
02:18:19	1191/1191	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%22625095f6-4a7%22	http://blasusfoods.local/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-includes/js/mediaelement/mediaelement-migrate.minef10.js	(from http://blasusfoods.local/)
02:18:19	1107/1107	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2263e275aa-453%22	http://blasusfoods.local/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-includes/js/mediaelement/wp-mediaelement.minef10.js	(from http://blasusfoods.local/)
02:18:19	25819/25819	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-64db%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/infinitescroll.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/infinitescroll.minef10.js	(from http://blasusfoods.local/)
02:18:19	2091/2091	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-82b%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.waitforimages.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.waitforimagesef10.js	(from http://blasusfoods.local/)
02:18:19	15977/15977	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2263dbe690-3e69%22	http://blasusfoods.local/wp-includes/js/jquery/jquery.form.min.js?ver=4.3.0	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-includes/js/jquery/jquery.form.minb2f9.js	(from http://blasusfoods.local/)
02:18:19	9028/9028	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbe0-2344%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/waypoints.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/waypoints.minef10.js	(from http://blasusfoods.local/)
02:18:20	45078/45078	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-b016%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/jplayer.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/jplayer.minef10.js	(from http://blasusfoods.local/)
02:18:20	7469/7469	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-1d2d%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/bootstrap.carousel.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/bootstrap.carouselef10.js	(from http://blasusfoods.local/)
02:18:20	21784/21784	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-5518%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/skrollr.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/skrollref10.js	(from http://blasusfoods.local/)
02:18:20	32355/32355	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-7e63%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/Chart.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/Chart.minef10.js	(from http://blasusfoods.local/)
02:18:21	5368/5368	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-14f8%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.easing.1.3.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.easing.1.3ef10.js	(from http://blasusfoods.local/)
02:18:21	3203/3203	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-c83%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/abstractBaseClass.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/abstractBaseClassef10.js	(from http://blasusfoods.local/)
02:18:21	18296/18296	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-4778%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.countdown.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.countdownef10.js	(from http://blasusfoods.local/)
02:18:21	13427/13427	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-3473%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.multiscroll.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.multiscroll.minef10.js	(from http://blasusfoods.local/)
02:18:22	17827/17827	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-45a3%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.justifiedGallery.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.justifiedGallery.minef10.js	(from http://blasusfoods.local/)
02:18:22	5929/5929	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-1729%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/bigtext.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/bigtextef10.js	(from http://blasusfoods.local/)
02:18:22	2843/2843	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-b1b%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.sticky-kit.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.sticky-kit.minef10.js	(from http://blasusfoods.local/)
02:18:22	42837/42837	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-a755%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/owl.carousel.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/owl.carousel.minef10.js	(from http://blasusfoods.local/)
02:18:23	7896/7896	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbe0-1ed8%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/typed.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/typedef10.js	(from http://blasusfoods.local/)
02:18:23	62633/62633	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-f4a9%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.carouFredSel-6.2.1.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.carouFredSel-6.2.1.minef10.js	(from http://blasusfoods.local/)
02:18:23	6059/6059	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-17ab%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/lemmon-slider.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/lemmon-slider.minef10.js	(from http://blasusfoods.local/)
02:18:23	67918/67918	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-1094e%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.fullPage.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.fullPage.minef10.js	(from http://blasusfoods.local/)
02:18:24	1392/1392	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-570%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.mousewheel.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.mousewheel.minef10.js	(from http://blasusfoods.local/)
02:18:24	11805/11805	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-2e1d%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.touchSwipe.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.touchSwipe.minef10.js	(from http://blasusfoods.local/)
02:18:24	35624/35624	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-8b28%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.isotope.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.isotope.minef10.js	(from http://blasusfoods.local/)
02:18:24	13618/13618	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-3532%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/packery-mode.pkgd.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/packery-mode.pkgd.minef10.js	(from http://blasusfoods.local/)
02:18:25	4153/4153	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-1039%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.stretch.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.stretchef10.js	(from http://blasusfoods.local/)
02:18:25	5559/5559	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-15b7%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/imagesloaded.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/imagesloadedef10.js	(from http://blasusfoods.local/)
02:18:25	8168/8168	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-1fe8%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/rangeslider.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/rangeslider.minef10.js	(from http://blasusfoods.local/)
02:18:26	14709/14709	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-3975%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.event.move.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.event.moveef10.js	(from http://blasusfoods.local/)
02:18:26	3769/3769	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-eb9%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.twentytwenty.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/jquery.twentytwentyef10.js	(from http://blasusfoods.local/)
02:18:26	139153/139153	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fcd1-21f91%22	http://blasusfoods.local/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from http://blasusfoods.local/)
02:18:26	25451/25451	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbe0-636b%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/TweenLite.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/TweenLite.minef10.js	(from http://blasusfoods.local/)
02:18:27	687/687	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-2af%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/smoothPageScroll.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/smoothPageScroll.minef10.js	(from http://blasusfoods.local/)
02:18:27	4217/4217	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2266b51e22-1079%22	http://blasusfoods.local/wp-content/themes/bridge/js/default_dynamic.js?ver=1723145762	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/default_dynamic6d50.js	(from http://blasusfoods.local/)
02:18:27	258135/258135	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-3f057%22	http://blasusfoods.local/wp-content/themes/bridge/js/default.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/default.minef10.js	(from http://blasusfoods.local/)
02:18:27	2981/2981	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%22625095f6-ba5%22	http://blasusfoods.local/wp-includes/js/comment-reply.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-includes/js/comment-reply.minef10.js	(from http://blasusfoods.local/)
02:18:28	19142/19142	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-4ac6%22	http://blasusfoods.local/wp-content/themes/bridge/js/ajax.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/ajax.minef10.js	(from http://blasusfoods.local/)
02:18:28	20637/20637	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fc7a-509d%22	http://blasusfoods.local/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.6.0	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min31dc.js	(from http://blasusfoods.local/)
02:18:28	592/592	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fbdf-250%22	http://blasusfoods.local/wp-content/themes/bridge/js/plugins/qode-like.min.js?ver=6.5.3	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/js/plugins/qode-like.minef10.js	(from http://blasusfoods.local/)
02:18:28	23364/23364	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2266590fba-5b44%22	http://blasusfoods.local/wp-content/plugins/marvy-animation-addons-for-elementor-lite/elementor/assets/js/lib/particles.min.js?ver=1.7.2.2	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/marvy-animation-addons-for-elementor-lite/elementor/assets/js/lib/particles.min4c26.js	(from http://blasusfoods.local/)
02:18:29	18884/18884	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2266590fba-49c4%22	http://blasusfoods.local/wp-content/plugins/marvy-animation-addons-for-elementor-lite/elementor/assets/js/custom/marvy.fancy.rotate.js?ver=1.7.2.2	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/marvy-animation-addons-for-elementor-lite/elementor/assets/js/custom/marvy.fancy.rotate4c26.js	(from http://blasusfoods.local/)
02:18:29	15347/15347	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fcd1-3bf3%22	http://blasusfoods.local/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min.js?ver=1.2.0	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min7359.js	(from http://blasusfoods.local/)
02:18:29	4626/4626	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fcce-1212%22	http://blasusfoods.local/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.1.1	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/elementor/assets/js/webpack.runtime.minb12b.js	(from http://blasusfoods.local/)
02:18:29	64914/64914	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fcce-fd92%22	http://blasusfoods.local/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.1.1	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/elementor/assets/js/frontend-modules.minb12b.js	(from http://blasusfoods.local/)
02:18:30	6595/6595	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fce9-19c3%22	http://blasusfoods.local/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.0.10	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min521d.js	(from http://blasusfoods.local/)
02:18:30	188444/188444	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fce9-2e01c%22	http://blasusfoods.local/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.0.10	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/elementor-pro/assets/js/frontend.min521d.js	(from http://blasusfoods.local/)
02:18:30	10863/10863	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fcd1-2a6f%22	http://blasusfoods.local/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.8.1	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/elementor/assets/lib/dialog/dialog.mina288.js	(from http://blasusfoods.local/)
02:18:30	12198/12198	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fcd1-2fa6%22	http://blasusfoods.local/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://blasusfoods.local/)
02:18:31	2578/2578	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fcd2-a12%22	http://blasusfoods.local/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.1.1	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/elementor/assets/lib/share-link/share-link.minb12b.js	(from http://blasusfoods.local/)
02:18:31	80963/80963	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%226658fccf-13c43%22	http://blasusfoods.local/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.1.1	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/elementor/assets/js/frontend.minb12b.js	(from http://blasusfoods.local/)
02:18:32	12136/12136	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fc56-2f68%22	http://blasusfoods.local/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from http://blasusfoods.local/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.2)
02:18:32	7536/7536	U-----	200	untouched ('')	application/font-woff	etag:%226658fc56-1d70%22	http://blasusfoods.local/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from http://blasusfoods.local/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.2)
02:18:32	11968/11968	U-----	200	untouched ('')	application/font-sfnt	etag:%226658fc56-2ec0%22	http://blasusfoods.local/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from http://blasusfoods.local/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.2)
02:18:32	13691/13691	U-----	200	untouched ('OK')	image/svg+xml	etag:%226658fc56-357b%22	http://blasusfoods.local/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from http://blasusfoods.local/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.2)
02:18:32	326/326	U-----	200	untouched ('')	application/octet-stream	etag:%226658fc56-146%22	http://blasusfoods.local/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/revslider/public/assets/css/closedhand.cur	(from http://blasusfoods.local/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.2)
02:18:32	326/326	U-----	200	untouched ('')	application/octet-stream	etag:%226658fc56-146%22	http://blasusfoods.local/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/revslider/public/assets/css/openhand.cur	(from http://blasusfoods.local/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.2)
02:18:32	70/70	U-----	200	untouched ('')	image/png	etag:%226658fc56-46%22	http://blasusfoods.local/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from http://blasusfoods.local/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.2)
02:18:32	70/70	U-----	200	untouched ('')	image/png	etag:%226658fc56-46%22	http://blasusfoods.local/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from http://blasusfoods.local/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.2)
02:18:32	71/71	U-----	200	untouched ('')	image/png	etag:%226658fc56-47%22	http://blasusfoods.local/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from http://blasusfoods.local/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.2)
02:18:32	90/90	U-----	200	untouched ('')	image/png	etag:%226658fc56-5a%22	http://blasusfoods.local/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from http://blasusfoods.local/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.2)
02:18:32	2545/2545	U-----	200	untouched ('')	image/gif	etag:%226658fc56-9f1%22	http://blasusfoods.local/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from http://blasusfoods.local/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.2)
02:18:32	70/70	U-----	200	untouched ('')	image/png	etag:%226658fc56-46%22	http://blasusfoods.local/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from http://blasusfoods.local/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.4.2)
02:18:33	212366/212366	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbdd-33d8e%22	http://blasusfoods.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.5.3)
02:18:33	212366/212366	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbdd-33d8e%22	http://blasusfoods.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.5.3)
02:18:33	77160/77160	U-----	200	untouched ('')	application/font-woff2	etag:%226658fbdd-12d68%22	http://blasusfoods.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://blasusfoods.local/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.5.3)
02:18:33	4598/4598	U-----	200	untouched ('OK')	image/svg+xml	etag:%2259800707-11f6%22	http://blasusfoods.local/wp-includes/js/mediaelement/mejs-controls.svg	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-includes/js/mediaelement/mejs-controls.svg	(from http://blasusfoods.local/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17)
02:18:33	165548/165548	U-----	200	untouched ('')	application/font-sfnt	etag:%226658fbdd-286ac%22	http://blasusfoods.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from http://blasusfoods.local/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.5.3)
